"plotID","pointID","country","state","county","domain","domainID","siteName","siteID","plotType","subtype","subSpec","plotSize","plotDim","latitude","longitude","datum","utmZone","easting","northing","horzUncert","elevation","vertUncert","minElev","maxElev","slope","aspect","nlcdClass","soilOrder","coordSrc","date","gpsLogs","plotPdop","plotHdop","appMods","plotEdge"
"BART_001","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.047079,-71.306661,"WGS84","19N",315210.079,4879688.618,0.26,467.71,0.62,467.43,479.61,3.43,202,"mixedForest",,"GeoXH 6000","20140814",303,5.6,2,"bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"BART_015","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.042915,-71.27314,"WGS84","19N",317882.785,4879151.529,0.19,437.92,0.31,428.94,440.99,12.68,90,"mixedForest",,"GeoXH 6000","20140903",306,5.5,4.4,"cdw|cfc|dhp|div|hbp|vst",40
"BART_018","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.058473,-71.277866,"WGS84","19N",317551.944,4880890.032,0.24,314.85,0.45,311.5,320.44,2.86,222,"mixedForest",,"GeoXH 6000","20140908",302,7,4.3,"bet|cdw|cfc|dhp|div|hbp|vst",40
"BART_002","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.035076,-71.272844,"WGS84","19N",317882.48,4878280.117,0.3,550.6,0.63,536.98,560.73,11.31,42,"deciduousForest",,"GeoXH 6000","20140902",301,6.6,2.5,"bet|bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"BART_027","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.057941,-71.261742,"WGS84","19N",318841.789,4880795.293,0.16,425.08,0.27,415.54,432.13,13.5,194,"evergreenForest",,"GeoXH 6000","20141001",912,7.3,4.2,"cdw|cfc|dhp|div|hbp|vst",40
"BART_028","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.054076,-71.306536,"WGS84","19N",315241.884,4880465.593,0.15,486.25,0.17,478.62,497.76,14.36,171.5,"evergreenForest",,"GeoXH 6000","20141002",901,4.1,2.2,"bet|div",40
"BART_068","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.052446,-71.309459,"WGS84","19N",315002.619,4880291.05,0.2,552.94,0.26,543.22,560.63,10.98,199,"mixedForest",,"GeoXH 6000","20131017",302,13.1,3.7,"bet|div",40
"BART_024","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.052775,-71.263787,"WGS84","19N",318662.201,4880226.054,0.14,433.64,0.2,425.58,444.52,10.76,160,"evergreenForest",,"GeoXH 6000","20141001",1137,7,5.1,"cdw|cfc|dhp|div|hbp|vst",40
"BART_005","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.054614,-71.282188,"WGS84","19N",317193.825,4880470.942,0.3,306.89,0.36,303.29,310.93,1.15,125,"mixedForest",,"GeoXH 6000","20140924",602,6.9,6.2,"bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"BART_007","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.049697,-71.298504,"WGS84","19N",315871.695,4879961.157,0.23,388.53,0.47,384.38,398.91,5.14,247.1,"mixedForest",,"GeoXH 6000","20140904",307,7,5.6,"cdw|cfc|dhp|div|hbp|vst",40
"BART_080","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.047374,-71.319728,"WGS84","19N",314164.112,4879750.8,0.24,630.55,0.36,622.75,637.05,8.53,180,"deciduousForest",,"GeoXH 6000","20141015",1003,6.8,3.8,"bet|div",40
"BART_006","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.060511,-71.310912,"WGS84","19N",314911.395,4881190.079,0.26,433.88,0.41,425.98,446.71,7.97,234,"deciduousForest",,"GeoXH 6000","20140903",301,5.8,3,"cdw|cfc|dhp|div|hbp|vst",40
"BART_062","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.057361,-71.305891,"WGS84","19N",315303.699,4880828.963,0.25,391.83,0.27,383.81,399.25,12.24,245.8,"deciduousForest",,"GeoXH 6000","20131017",303,2.9,41,"div",40
"BART_023","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.049319,-71.263643,"WGS84","19N",318663.202,4879841.849,0.23,503.01,0.47,491.95,512.35,14.57,90,"evergreenForest",,"GeoXH 6000","20131015",151,6.1,2.4,"bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"BART_066","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.056764,-71.310402,"WGS84","19N",314940.563,4880772.839,0.16,502.63,0.22,492.14,506.57,9.37,264,"mixedForest",,"GeoXH 6000","20141005",1005,6.2,3.4,"bet|div",40
"BART_004","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.041571,-71.28692,"WGS84","19N",316774.55,4879032.785,0.19,526.43,0.29,518.59,531.5,7.97,132,"mixedForest",,"GeoXH 6000","20140910",309,6.8,4,"bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"BART_025","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.059386,-71.313142,"WGS84","19N",314729.242,4881070.195,0.23,542.76,0.27,527.63,558.36,19.14,258.7,"evergreenForest",,"GeoXH 6000","20140908",303,6.8,4.7,"bet|cdw|cfc|dhp|div|hbp|vst",40
"BART_010","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.050073,-71.26668,"WGS84","19N",318422.209,4879932.269,0.12,430.2,0.17,420.43,446.08,12.68,40,"deciduousForest",,"GeoXH 6000","20131015",122,2.8,1.6,"cdw|cfc|dhp|div|hbp|vst",40
"BART_003","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.055247,-71.263146,"WGS84","19N",318721.132,4880499.227,0.26,439.04,0.39,435.51,442.96,3.26,130,"deciduousForest",,"GeoXH 6000","20140916",650,6.6,3.9,"bgc|cdw|cfc|dhp|div|hbp|sme|vst",40
"BART_016","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.051234,-71.288463,"WGS84","19N",316680.814,4880109.495,0.18,319.13,0.26,314.64,319.48,2.81,205,"mixedForest",,"GeoXH 6000","20141008",1021,7,2.9,"cdw|cfc|dhp|div|hbp|vst",40
"BART_019","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.069366,-71.286161,"WGS84","19N",316921.113,4882118.35,0.12,240.28,0.16,237.84,244.48,3.43,180,"mixedForest",,"GeoXH 6000","20141015",1009,6.2,2.9,"cdw|cfc|dhp|div|hbp|vst",40
"BART_029","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.057748,-71.28831,"WGS84","19N",316713.177,4880832.731,0.25,297.07,0.31,287.66,301.8,6.84,270,"evergreenForest",,"GeoXH 6000","20141002",1098,8.4,3,"div",40
"BART_079","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","basePlot",,1600,"40m x 40m",44.0449,-71.320829,"WGS84","19N",314068.229,4879478.52,0.17,594.84,0.27,589.25,595.49,2.86,98,"deciduousForest",,"GeoXH 6000","20141015",1003,4.5,2.5,"bet|div",40
"BART_039","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.063682,-71.288951,"WGS84","19N",316680.083,4881493.225,0.28,270.76,0.48,270.76,276.96,2.86,118,"deciduousForest",,"GeoXH 6000","20141022",1167,6.5,3.8,"bbc|cdw|cfc|dhp|hbp|vst",40
"BART_074","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.060251,-71.2832,"WGS84","19N",317130.142,4881099.324,0.14,311.19,0.2,306.52,316.02,2.86,10,"mixedForest",,"GeoXH 6000","20141021",1006,3.7,1.8,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
"BART_070","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.064338,-71.28144,"WGS84","19N",317283.677,4881549.424,0.17,251.29,0.27,251.21,256.52,3.21,233.4,"mixedForest",,"GeoXH 6000","20141028",1001,6.6,3,"bbc|cdw|cfc|dhp|hbp|vst",40
"BART_040","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.06576,-71.29199,"WGS84","19N",316443.143,4881730.835,0.14,260.15,0.19,254.51,262.76,2.06,208,"deciduousForest",,"GeoXH 6000","20141027",1007,3.8,2.1,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"BART_050","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.06151,-71.28769,"WGS84","19N",316774.401,4881249.12,0.18,287.74,0.26,283.53,292.37,2.69,98,"mixedForest",,"GeoXH 6000","20141022",1007,12.9,6.2,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
"BART_041","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.065342,-71.28561,"WGS84","19N",316952.842,4881670.154,0.21,260.92,0.36,253.79,262.14,6.56,228,"deciduousForest",,"GeoXH 6000","20140929",601,9.3,2.7,"bbc|cdw|cfc|dhp|hbp|vst",40
"BART_042","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.060194,-71.288052,"WGS84","19N",316741.328,4881103.74,0.17,288.29,0.24,286.74,293.07,1.72,201,"deciduousForest",,"GeoXH 6000","20141013",1001,5.5,2.7,"bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst",40
"BART_033","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.063198,-71.283663,"WGS84","19N",317102.182,4881427.701,0.17,275.68,0.23,269.67,279.56,3.43,237,"deciduousForest",,"GeoXH 6000","20141021",1018,4.5,3.7,"bbc|cdw|cfc|dhp|hbp|vst",40
"BART_044","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.061036,-71.284327,"WGS84","19N",317042.321,4881188.985,0.14,303.1,0.22,299.6,307.98,1.43,151,"deciduousForest",,"GeoXH 6000","20141020",1001,4.4,1.7,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
"BART_034","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.064284,-71.285608,"WGS84","19N",316949.711,4881552.663,0.17,265.88,0.25,265.88,273.62,7.41,286,"mixedForest",,"GeoXH 6000","20141016",1004,5.6,2.6,"bbc|cdw|cfc|dhp|hbp|vst",40
"BART_046","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.059946,-71.285408,"WGS84","19N",316952.326,4881070.394,0.21,302.95,0.3,298.46,305.44,1.72,80,"deciduousForest",,"GeoXH 6000","20141021",1054,4.4,2.4,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
"BART_075","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.059141,-71.286492,"WGS84","19N",316863.048,4880983.357,0.25,296.95,0.39,292.12,299.01,2.86,328,"mixedForest",,"GeoXH 6000","20141022",1007,6.2,3.4,"bbc|cdw|cfc|dhp|hbp|vst",40
"BART_047","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.064968,-71.290855,"WGS84","19N",316531.575,4881640.258,0.12,262.9,0.21,261.29,266.32,2.63,98,"deciduousForest",,"GeoXH 6000","20141014",1003,5.2,2.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
"BART_072","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.060735,-71.286187,"WGS84","19N",316892.439,4881159.707,0.3,295.86,0.54,293.77,297.81,2.29,304,"deciduousForest",,"GeoXH 6000","20141021",1001,6,2.3,"bbc|cdw|cfc|dhp|hbp|vst",40
"BART_073","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.064774,-71.288616,"WGS84","19N",316710.357,4881613.78,0.12,274.89,0.16,267.73,274.89,1.2,283,"mixedForest",,"GeoXH 6000","20141014",1004,8.8,6.1,"bbc|cdw|cfc|dhp|hbp|ltr|vst",40
"BART_036","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.062082,-71.285878,"WGS84","19N",316921.313,4881308.67,0.17,290.97,0.23,288.28,296.51,1.72,236,"deciduousForest",,"GeoXH 6000","20141021",1004,5.2,2.4,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"BART_032","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.067467,-71.28758,"WGS84","19N",316801.584,4881910.618,0.19,244.71,0.29,244.67,247.79,3.49,215,"deciduousForest",,"GeoXH 6000","20141015",1003,3.9,1.9,"bbc|cdw|cfc|dhp|hbp|vst",40
"BART_037","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.061598,-71.283244,"WGS84","19N",317130.747,4881249.102,0.15,290.6,0.17,289.59,296.23,3.15,211,"deciduousForest",,"GeoXH 6000","20141020",1088,3.2,1.5,"bbc|cdw|cfc|dhp|hbp|vst",40
"BART_071","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.067944,-71.290624,"WGS84","19N",316559.305,4881970.375,0.13,256.42,0.17,249.91,260.61,10.2,54,"mixedForest",,"GeoXH 6000","20141028",1006,3.8,2.6,"bbc|bgc|cdw|cfc|dhp|div|hbp|ltr|sme|vst",40
"BART_051","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","basePlot",,1600,"40m x 40m",44.062847,-71.287742,"WGS84","19N",316774.393,4881397.823,0.24,280.42,0.41,275.94,288.37,2.29,104,"deciduousForest",,"GeoXH 6000","20141022",1003,6.9,3.5,"bbc|cdw|cfc|dhp|hbp|vst",40
"BART_087","C","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","phenology","phenocam",40000,"200m x 200m",44.065114,-71.287376,"WGS84","19N",316810.668,4881648.812,,262.34,,262.34,271.16,6.96,22.68,,,"GIS",,,,,"phe",200
"BART_053","C","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","tower","phenology","primary",40000,"200m x 200m",44.066951,-71.288437,"WGS84","19N",316731.391,4881855.128,,239.14,,239.14,264.62,4.87,29,,,"GIS",,,,,"phe",200
"BART_010","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","tickPlot",,1600,"40m x 40m",44.0511,-71.267761,"WGS84","19N",318338.752,4880048.788,0.26,411.89,0.43,407.3,421.55,14.09,287.77,"deciduousForest",,"GeoXH 6000","20140825",304,5.6,2.7,"tck",40
"BART_015","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","tickPlot",,1600,"40m x 40m",44.042146,-71.271613,"WGS84","19N",318002.727,4879062.681,0.31,455.19,0.48,444.39,468.77,12.43,252,"mixedForest",,"GeoXH 6000","20140930",601,6.7,3.5,"tck",40
"BART_019","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","tickPlot",,1600,"40m x 40m",44.069348,-71.287994,"WGS84","19N",316774.273,4882120.446,0.27,232.33,0.45,229.12,239.92,2.79,22.34,"mixedForest",,"GeoXH 6000","20140826",304,6.7,3.9,"tck",40
"BART_002","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","tickPlot",,1600,"40m x 40m",44.035239,-71.274681,"WGS84","19N",317735.725,4878302.303,0.18,501.25,0.26,495.37,511.24,22.04,250.25,"deciduousForest",,"GeoXH 6000","20141014",1003,5.7,3.1,"tck",40
"BART_029","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","tickPlot",,1600,"40m x 40m",44.058949,-71.289334,"WGS84","19N",316634.849,4880968.387,0.14,292.18,0.21,289.12,295.04,10.46,246.02,"evergreenForest",,"GeoXH 6000","20141003",1001,5.8,2.7,"tck",40
"BART_011","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","tickPlot",,1600,"40m x 40m",44.048783,-71.295353,"WGS84","19N",316121.265,4879852.6,0.18,399.5,0.23,387.01,404.53,15.72,13.28,"mixedForest",,"GeoXH 6000","20140826",302,6.4,3.7,"tck",40
"BART_001","E5","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mammalGrid","diversity",8100,"90m x 90m",44.046877,-71.305115,"WGS84","19N",315333.282,4879662.766,0.19,463.71,0.25,463.71,531.62,9.02,19.24,"mixedForest",,"GeoXH 6000","20131023",601,4.9,3.2,"mam",90
"BART_007","E5","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mammalGrid","diversity",8100,"90m x 90m",44.051112,-71.298377,"WGS84","19N",315886.187,4880118.03,0.21,382.72,0.36,382.72,431.47,7.1,17.48,"mixedForest",,"GeoXH 6000","20140511",682,5.6,2.7,"mam",90
"BART_012","E5","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mammalGrid","diversity",8100,"90m x 90m",44.047478,-71.315451,"WGS84","19N",314507.079,4879752.702,0.29,579.88,0.41,579.88,625.31,14.25,145.42,"deciduousForest",,"GeoXH 6000","20131015",342,6.2,2.1,"mam",90
"BART_015","E5","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mammalGrid","diversity",8100,"90m x 90m",44.042898,-71.275059,"WGS84","19N",317729.004,4879153.837,0.18,422.75,0.27,422.75,453.88,11.07,322.07,"mixedForest",,"GeoXH 6000","20140813",303,15.5,8.9,"mam",90
"BART_062","E5","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mammalGrid","diversity",8100,"90m x 90m",44.05735,-71.308646,"WGS84","19N",315083.038,4880833.964,0.12,447.21,0.17,430.73,464.22,17.01,87.95,"deciduousForest",,"GeoXH 6000","20140513",583,5.2,2.7,"mam",90
"BART_084","E5","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mammalGrid","diversity",8100,"90m x 90m",44.048501,-71.297965,"WGS84","19N",315911.107,4879827.097,0.18,416.14,0.23,416.14,443.69,14.44,349.43,"evergreenForest",,"GeoXH 6000","20141001",1003,15.9,13.3,"mam",90
"BART_054","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,0,"0m",44.053082,-71.27617,"WGS84","19N",317671.195,4880287.446,10.18,325.54,0.27,325.54,325.54,3.21,280.46,"deciduousForest",,"GeoXH 6000","20140511",603,6.3,4.4,"mos|mpt",0
"BART_055","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,0,"0m",44.057581,-71.295847,"WGS84","19N",316108.905,4880830.962,10.18,296.66,0.26,296.66,296.66,2.97,47.29,"deciduousForest",,"GeoXH 6000","20140511",607,6.1,2.5,"mos|mpt",0
"BART_056","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,0,"0m",44.04894,-71.306996,"WGS84","19N",315189.027,4879896.164,10.32,482.14,0.45,482.14,482.14,14.4,146.95,"deciduousForest",,"GeoXH 6000","20140512",614,9,4.7,"mos|mpt",0
"BART_057","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,0,"0m",44.061916,-71.305777,"WGS84","19N",315327.008,4881334.649,10.17,323.94,0.27,323.94,323.94,10.09,58.4,"mixedForest",,"GeoXH 6000","20140512",601,5,2.3,"mos|mpt",0
"BART_058","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,0,"0m",44.056185,-71.285558,"WGS84","19N",316928.73,4880652.986,10.26,299.89,0.3,299.89,299.89,1.51,243.24,"evergreenForest",,"GeoXH 6000","20140512",601,6.4,4.7,"mos|mpt",0
"BART_059","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,0,"0m",44.056907,-71.274437,"WGS84","19N",317821.738,4880708.469,10.22,313.96,0.3,313.96,313.96,3.8,55.6,"mixedForest",,"GeoXH 6000","20140511",621,20.6,7.1,"mos|mpt",0
"BART_060","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,0,"0m",44.049191,-71.278562,"WGS84","19N",317467.675,4879860.602,10.17,335.04,0.24,335.04,335.04,3.55,283.48,"mixedForest",,"GeoXH 6000","20140511",601,6.4,5.4,"mos|mpt",0
"BART_061","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,0,"0m",44.057606,-71.303332,"WGS84","19N",315509.492,4880850.476,10.28,344.36,0.51,344.36,344.36,7.47,44.97,"mixedForest",,"GeoXH 6000","20140512",633,5.6,2.6,"mos|mpt",0
"BART_085","41","unitedStates","NH","Carroll","Northeast","D01","Bartlett Experimental Forest","BART","distributed","mosquitoPoint",,0,"0m",44.054841,-71.307718,"WGS84","19N",315149.53,4880553.163,10.31,449.33,0.39,449.33,449.33,26.79,356.39,"evergreenForest",,"GeoXH 6000","20141026",1247,31.4,15.1,"mos|mpt",0
